ID	NPS	Energy1	Energy2
605	8796	0.031	0.1951
606	8835	0.031	0.19656
607	8840	0.031	0.19758
608	8847	0.031	0.194
609	8856	0.031	0.19332
610	8863	0.031	0.19187
611	8868	0.031	0.19607
612	8888	0.031	0.18858
613	8904	0.031	0.1988
614	8914	0.031	0.1949
615	8930	0.031	0.19517
616	8935	0.031	0.1937
617	8963	0.031	0.19648
618	8983	0.031	0.19684
619	8990	0.031	0.19217
620	8993	0.031	0.19192
621	9008	0.028287	0.19489
622	9009	0.031	0.19886
623	9010	0.031	0.19538
624	9017	0.031	0.19788
625	9024	0.031	0.19557
626	9026	0.031	0.19283
627	9032	0.031	0.19631
628	9075	0.031	0.19866
629	9099	0.031	0.19737
630	9102	0.028813	0.19695
631	9128	0.031	0.19609
632	9134	0.031	0.19815
633	9144	0.031	0.19573
634	9169	0.031	0.19368
635	9183	0.031	0.18878
636	9186	0.031	0.19119
637	9191	0.031	0.19852
638	9192	0.031	0.19506
639	9206	0.031	0.19048
640	9243	0.031	0.19668
641	9260	0.031	0.19461
642	9263	0.031	0.18624
643	9287	0.031	0.19415
644	9294	0.031	0.19041
645	9298	0.031	0.19805
646	9299	0.031	0.19762
647	9307	0.031	0.19836
648	9308	0.031	0.19561
649	9334	0.031	0.1981
650	9336	0.031	0.19698
651	9344	0.031	0.19514
652	9349	0.031	0.19103
653	9358	0.031	0.1934
654	9383	0.031	0.19066
655	9387	0.031	0.19704
656	9396	0.031	0.19584
657	9422	0.031	0.19102
658	9439	0.031	0.1974
659	9448	0.031	0.19191
660	9456	0.031	0.18795
661	9458	0.031	0.19601
662	9489	0.031	0.19789
663	9517	0.031	0.19561
664	9533	0.031	0.18835
665	9556	0.031	0.19349
666	9587	0.031	0.19604
667	9600	0.031	0.19544
668	9610	0.031	0.19467
669	9627	0.031	0.19844
670	9657	0.031	0.19738
671	9661	0.031	0.1986
672	9664	0.031	0.19801
673	9702	0.031	0.18296
674	9704	0.031	0.19517
675	9707	0.031	0.16952
676	9715	0.031	0.19525
677	9730	0.031	0.18672
678	9757	0.031	0.19375
679	9764	0.031	0.19297
680	9775	0.031	0.19834
681	9787	0.031	0.18861
682	9808	0.031	0.19403
683	9821	0.031	0.19813
684	9848	0.031	0.19585
685	9850	0.031	0.19775
686	9903	0.031	0.19861
687	9962	0.031	0.18867
688	9974	0.030606	0.19697
689	9995	0.031	0.19689
690	10003	0.030668	0.19886
691	10008	0.031	0.19816
692	10016	0.031	0.19766
693	10019	0.031	0.19428
694	10043	0.031	0.19668
695	10045	0.031	0.19681
696	10047	0.031	0.178
697	10054	0.031	0.19517
698	10064	0.031	0.19038
699	10073	0.031	0.18545
700	10079	0.031	0.19302
701	10130	0.031	0.19673
