ID	NPS	Energy1	Energy2
693	12531	0.081	0.25598
694	12583	0.081	0.22921
695	12616	0.081	0.068017
696	12626	0.081	0.10535
697	12639	0.081	0.095854
698	12641	0.081	0.094757
699	12646	0.081	0.18346
700	12648	0.081	0.25735
701	12654	0.081	0.049031
702	12682	0.081	0.12876
703	12725	0.081	0.072128
704	12736	0.063624	0.08275
705	12738	0.081	0.095942
706	12745	0.081	0.20572
707	12754	0.078641	0.058928
708	12777	0.077133	0.059315
709	12789	0.081	0.030301
710	12795	0.081	0.10723
711	12797	0.081	0.17131
712	12803	0.081	0.033796
713	12811	0.081	0.049881
714	12868	0.081	0.14842
715	12876	0.081	0.07818
716	12908	0.081	0.12893
717	12918	0.081	0.050044
718	12923	0.081	0.038304
719	12936	0.081	0.058556
720	12959	0.081	0.11983
721	12999	0.081	0.050704
722	13044	0.081	0.10141
723	13046	0.081	0.11685
724	13050	0.081	0.14631
725	13091	0.081	0.05053
726	13100	0.081	0.1862
727	13107	0.081	0.2475
728	13115	0.081	0.088513
729	13146	0.081	0.20771
730	13150	0.081	0.051919
731	13154	0.081	0.071641
732	13163	0.081	0.11793
733	13165	0.081	0.13239
734	13200	0.081	0.10937
735	13236	0.081	0.12582
736	13238	0.081	0.18124
737	13259	0.081	0.04173
738	13302	0.081	0.13093
739	13376	0.081	0.052227
740	13406	0.081	0.19412
741	13413	0.081	0.23814
742	13456	0.029452	0.02093
743	13462	0.081	0.12977
744	13466	0.081	0.012855
745	13491	0.081	0.1681
746	13502	0.081	0.26357
747	13515	0.081	0.12018
748	13555	0.081	0.098392
749	13563	0.081	0.14169
750	13580	0.081	0.069659
751	13588	0.081	0.077929
752	13651	0.081	0.025577
753	13701	0.081	0.06528
754	13727	0.081	0.046516
755	13807	0.081	0.075061
756	13830	0.064011	0.041671
757	13844	0.081	0.068332
758	13852	0.081	0.093817
759	13869	0.081	0.21121
760	13877	0.081	0.050435
761	13894	0.081	0.21721
762	13898	0.081	0.084913
763	13908	0.081	0.10901
764	13929	0.081	0.01334
765	13942	0.081	0.10278
766	13952	0.081	0.11424
767	13954	0.081	0.22978
768	13956	0.081	0.12023
769	13963	0.081	0.1009
770	13968	0.076383	0.086474
771	13982	0.081	0.15666
772	14009	0.081	0.049663
773	14015	0.081	0.12406
774	14039	0.081	0.19825
775	14043	0.081	0.15112
776	14054	0.081	0.18625
777	14055	0.081	0.22029
778	14067	0.081	0.030217
779	14089	0.081	0.15991
780	14141	0.081	0.13267
781	14146	0.081	0.11189
782	14152	0.081	0.13495
783	14167	0.081	0.24546
