ID	NPS	Energy1	Energy2
230	5207	0.031	0.1887
231	5292	0.031	0.10931
232	5312	0.031	0.046861
233	5340	0.031	0.079474
234	5343	0.031	0.19893
235	5351	0.031	0.13273
236	5414	0.031	0.26123
237	5422	0.031	0.033614
238	5428	0.031	0.046975
239	5444	0.031	0.096618
240	5447	0.031	0.054846
241	5467	0.031	0.23476
242	5479	0.031	0.042036
243	5489	0.031	0.07052
244	5535	0.0297	0.037723
245	5583	0.031	0.22208
246	5636	0.031	0.21964
247	5694	0.031	0.12685
248	5716	0.031	0.020803
249	5729	0.031	0.05771
250	5733	0.031	0.10781
251	5743	0.031	0.12199
252	5748	0.031	0.047329
253	5790	0.031	0.078782
254	5815	0.031	0.048968
255	5836	0.031	0.1162
256	5841	0.031	0.025517
257	5847	0.031	0.1139
258	5864	0.031	0.10739
259	5906	0.031	0.070049
260	5907	0.031	0.20649
261	5920	0.031	0.036688
262	6023	0.031	0.051241
263	6033	0.031	0.057295
264	6051	0.031	0.084305
265	6052	0.031	0.085173
266	6055	0.031	0.1033
267	6087	0.031	0.06815
268	6103	0.031	0.042418
269	6106	0.031	0.075147
270	6149	0.031	0.05749
271	6150	0.031	0.058166
272	6168	0.031	0.09947
273	6169	0.031	0.12752
274	6170	0.031	0.13902
275	6176	0.031	0.16514
276	6192	0.031	0.075335
277	6198	0.031	0.10384
278	6215	0.031	0.052716
279	6224	0.031	0.14719
280	6243	0.031	0.1011
281	6260	0.031	0.12963
282	6268	0.031	0.08979
283	6281	0.031	0.20698
284	6286	0.031	0.060841
285	6297	0.031	0.048407
286	6298	0.031	0.093975
287	6302	0.031	0.1369
288	6311	0.031	0.061668
289	6328	0.031	0.19168
290	6354	0.031	0.033045
291	6388	0.031	0.094489
292	6417	0.031	0.062542
293	6419	0.031	0.067964
294	6422	0.031	0.17915
295	6433	0.031	0.057407
296	6442	0.031	0.071652
297	6472	0.031	0.13903
298	6480	0.031	0.10658
299	6575	0.028809	0.26272
300	6597	0.031	0.24038
301	6606	0.031	0.10206
302	6618	0.031	0.17306
303	6622	0.031	0.20097
304	6656	0.031	0.14511
305	6744	0.031	0.14076
306	6821	0.031	0.10422
307	6823	0.031	0.151
308	6852	0.031	0.058241
309	6853	0.031	0.16144
310	6873	0.031	0.053602
311	6882	0.031	0.02783
312	6892	0.031	0.13824
313	6959	0.031	0.10638
314	6961	0.027729	0.13577
315	7008	0.031	0.09739
316	7024	0.031	0.10691
317	7031	0.031	0.10512
318	7066	0.031	0.049926
319	7111	0.031	0.12564
320	7129	0.031	0.076617
321	7154	0.031	0.23849
322	7157	0.031	0.08039
323	7163	0.031	0.090917
