ID	NPS	Energy1	Energy2
302	4656	0.031	0.12457
303	4664	0.031	0.12469
304	4666	0.031	0.1229
305	4689	0.031	0.1096
306	4700	0.031	0.11268
307	4724	0.031	0.12888
308	4745	0.031	0.12204
309	4755	0.031	0.12818
310	4760	0.031	0.11826
311	4779	0.031	0.10555
312	4788	0.031	0.11398
313	4800	0.031	0.12551
314	4822	0.029089	0.11965
315	4867	0.031	0.11836
316	4899	0.031	0.12738
317	4911	0.031	0.1228
318	4927	0.031	0.12633
319	4931	0.031	0.12879
320	4933	0.031	0.12526
321	4934	0.031	0.12218
322	4936	0.030286	0.12239
323	4953	0.031	0.12334
324	4957	0.029	0.12402
325	4963	0.031	0.12186
326	4986	0.031	0.12344
327	5003	0.031	0.12199
328	5010	0.031	0.1262
329	5012	0.028599	0.12497
330	5013	0.031	0.12817
331	5021	0.031	0.11806
332	5029	0.031	0.12683
333	5058	0.031	0.12888
334	5060	0.031	0.11674
335	5095	0.031	0.12746
336	5107	0.031	0.12094
337	5140	0.031	0.12823
338	5146	0.031	0.12834
339	5170	0.031	0.12221
340	5192	0.031	0.12898
341	5207	0.031	0.11342
342	5228	0.031	0.11804
343	5253	0.031	0.11979
344	5288	0.031	0.126
345	5292	0.031	0.1266
346	5312	0.031	0.12742
347	5334	0.031	0.10195
348	5337	0.031	0.12594
349	5340	0.031	0.12463
350	5343	0.031	0.12484
351	5351	0.031	0.1243
352	5414	0.031	0.12685
353	5422	0.031	0.12755
354	5428	0.031	0.12518
355	5444	0.031	0.12863
356	5447	0.031	0.12268
357	5450	0.031	0.12628
358	5467	0.031	0.1281
359	5479	0.031	0.12539
360	5489	0.031	0.12839
361	5492	0.031	0.12745
362	5514	0.031	0.11731
363	5546	0.031	0.10901
364	5564	0.031	0.11902
365	5565	0.031	0.12225
366	5569	0.031	0.12852
367	5570	0.031	0.12379
368	5583	0.031	0.12254
369	5636	0.031	0.11707
370	5694	0.031	0.12579
371	5701	0.031	0.12253
372	5729	0.031	0.12748
373	5733	0.031	0.12638
374	5743	0.031	0.12122
375	5748	0.031	0.12883
376	5790	0.031	0.12522
377	5797	0.031	0.12761
378	5803	0.031	0.12787
379	5815	0.031	0.12677
380	5836	0.031	0.11621
381	5841	0.031	0.12674
382	5847	0.031	0.1118
383	5855	0.031	0.12456
384	5899	0.031	0.11723
385	5903	0.031	0.12554
386	5906	0.031	0.12743
387	5907	0.031	0.102
388	5914	0.031	0.12133
389	5920	0.031	0.12657
390	5966	0.030796	0.11383
391	6023	0.031	0.12808
392	6033	0.031	0.12799
393	6051	0.031	0.12563
394	6052	0.031	0.1216
395	6055	0.031	0.129
396	6073	0.031	0.11291
397	6087	0.031	0.12809
398	6103	0.031	0.11925
399	6106	0.031	0.1135
400	6149	0.031	0.12774
401	6150	0.031	0.127
402	6168	0.031	0.12751
403	6169	0.031	0.12508
404	6170	0.031	0.1288
405	6176	0.031	0.11929
406	6192	0.031	0.12812
407	6198	0.031	0.12779
408	6207	0.031	0.12259
409	6215	0.031	0.12762
410	6219	0.031	0.1265
411	6224	0.031	0.11566
412	6227	0.031	0.12581
413	6243	0.031	0.1232
414	6249	0.031	0.12752
415	6260	0.031	0.11354
416	6268	0.031	0.12417
417	6270	0.031	0.11196
418	6281	0.031	0.12482
419	6283	0.031	0.12465
420	6286	0.031	0.1196
421	6297	0.031	0.12818
422	6298	0.031	0.12643
423	6302	0.031	0.10486
424	6309	0.031	0.1255
425	6311	0.031	0.12681
426	6315	0.031	0.12854
427	6317	0.031	0.12097
428	6328	0.031	0.12797
429	6354	0.031	0.12769
430	6363	0.031	0.098721
431	6368	0.031	0.12805
432	6388	0.031	0.12699
433	6417	0.031	0.12832
434	6419	0.031	0.12749
435	6422	0.031	0.12523
436	6433	0.031	0.12524
437	6442	0.031	0.11872
438	6472	0.031	0.12522
439	6475	0.031	0.12371
440	6480	0.031	0.12801
441	6541	0.031	0.12349
442	6544	0.031	0.12446
443	6570	0.028581	0.1287
444	6597	0.031	0.12304
445	6606	0.031	0.12429
446	6618	0.031	0.12498
447	6622	0.031	0.12779
448	6647	0.031	0.12027
449	6656	0.031	0.11683
450	6679	0.031	0.12699
451	6703	0.031	0.12476
452	6726	0.031	0.12114
453	6744	0.031	0.12739
454	6819	0.031	0.12474
455	6821	0.031	0.12825
456	6823	0.031	0.12394
457	6830	0.031	0.12717
458	6852	0.031	0.12213
459	6853	0.031	0.12496
460	6873	0.031	0.12468
461	6877	0.031	0.12616
462	6882	0.031	0.12428
463	6887	0.031	0.11582
464	6892	0.031	0.12855
465	6959	0.031	0.12386
466	7008	0.031	0.129
467	7020	0.031	0.12319
468	7024	0.031	0.12868
469	7031	0.031	0.12867
470	7053	0.031	0.10555
471	7066	0.031	0.12564
472	7111	0.031	0.12748
473	7129	0.031	0.11667
474	7141	0.031	0.12734
475	7154	0.031	0.11993
476	7157	0.031	0.12723
477	7163	0.031	0.12611
478	7164	0.031	0.12762
479	7193	0.031	0.11964
480	7200	0.031	0.11198
481	7203	0.031	0.11924
482	7210	0.031	0.10537
483	7217	0.029335	0.12294
484	7219	0.031	0.1238
485	7239	0.031	0.12805
486	7275	0.031	0.12299
487	7284	0.031	0.12578
488	7300	0.031	0.12697
489	7327	0.031	0.12765
490	7330	0.031	0.12496
491	7386	0.031	0.12867
492	7398	0.031	0.11865
493	7405	0.031	0.12778
494	7406	0.031	0.12791
495	7430	0.031	0.12844
496	7445	0.031	0.12733
497	7453	0.031	0.12677
498	7460	0.031	0.12496
499	7529	0.031	0.11871
500	7554	0.031	0.12269
501	7559	0.031	0.12364
502	7566	0.031	0.12839
503	7597	0.031	0.1212
504	7603	0.031	0.12797
505	7609	0.031	0.12798
506	7654	0.031	0.12458
507	7655	0.031	0.12485
508	7671	0.031	0.12779
509	7699	0.031	0.12741
510	7710	0.031	0.11897
511	7712	0.031	0.12475
512	7716	0.031	0.11793
513	7735	0.031	0.12721
514	7737	0.031	0.12107
515	7752	0.031	0.12072
516	7753	0.031	0.12869
517	7757	0.031	0.10234
518	7759	0.031	0.11738
519	7768	0.031	0.11352
520	7797	0.031	0.12006
521	7824	0.031	0.11949
522	7825	0.031	0.1129
523	7837	0.031	0.11987
524	7875	0.031	0.12679
525	7884	0.031	0.12688
526	7909	0.031	0.12804
527	7960	0.031	0.10917
528	7985	0.031	0.11508
529	7989	0.031	0.12868
530	8007	0.031	0.12248
531	8015	0.031	0.12858
532	8027	0.031	0.10957
533	8030	0.031	0.1284
534	8031	0.031	0.11113
535	8044	0.031	0.12392
536	8056	0.031	0.1241
537	8061	0.031	0.088305
538	8066	0.031	0.12282
539	8092	0.031	0.12524
540	8094	0.031	0.12602
541	8098	0.031	0.11369
542	8099	0.031	0.1177
543	8109	0.031	0.12349
544	8128	0.031	0.12283
545	8135	0.031	0.12016
546	8138	0.031	0.12548
547	8154	0.031	0.1288
548	8162	0.031	0.12652
549	8175	0.031	0.12411
550	8179	0.031	0.12688
551	8206	0.031	0.10964
552	8207	0.031	0.11914
553	8222	0.031	0.1256
554	8249	0.031	0.127
555	8256	0.031	0.12697
556	8260	0.031	0.12764
557	8267	0.031	0.12067
558	8270	0.031	0.12214
559	8285	0.031	0.11996
560	8305	0.031	0.12631
561	8324	0.031	0.12235
562	8330	0.031	0.12894
563	8386	0.031	0.11884
564	8401	0.031	0.12407
565	8405	0.031	0.11329
566	8407	0.031	0.12579
567	8408	0.031	0.12764
568	8435	0.031	0.12665
569	8450	0.031	0.128
570	8466	0.031	0.11895
571	8467	0.031	0.12889
572	8476	0.031	0.12852
573	8514	0.031	0.12612
574	8528	0.031	0.10799
575	8531	0.031	0.115
576	8588	0.031	0.12895
577	8590	0.029274	0.12769
578	8593	0.031	0.12829
579	8614	0.031	0.1233
580	8622	0.031	0.10191
581	8640	0.031	0.12768
582	8653	0.031	0.12178
583	8665	0.031	0.12723
584	8671	0.028136	0.12856
585	8685	0.031	0.12368
586	8746	0.031	0.12887
587	8750	0.031	0.12636
588	8790	0.031	0.12895
589	8796	0.031	0.12459
590	8835	0.031	0.12605
591	8840	0.031	0.12719
592	8847	0.031	0.11937
593	8854	0.031	0.095741
594	8856	0.031	0.10047
595	8863	0.031	0.11669
596	8868	0.031	0.12552
597	8888	0.031	0.1187
598	8904	0.031	0.12885
599	8914	0.031	0.12426
600	8930	0.031	0.12404
601	8935	0.031	0.09079
602	8963	0.031	0.12573
603	8983	0.031	0.12
604	8990	0.031	0.12424
605	8993	0.031	0.12222
606	9008	0.028287	0.12644
607	9009	0.031	0.12882
608	9010	0.031	0.12336
609	9017	0.031	0.12743
610	9024	0.031	0.12288
611	9026	0.031	0.12108
612	9032	0.031	0.12584
613	9075	0.031	0.12858
614	9099	0.031	0.12726
615	9102	0.028813	0.12655
616	9128	0.031	0.12554
617	9134	0.031	0.12777
618	9144	0.031	0.12536
619	9169	0.031	0.1211
620	9183	0.031	0.11826
621	9186	0.031	0.1194
622	9191	0.031	0.12842
623	9192	0.031	0.12511
624	9206	0.031	0.11864
625	9243	0.031	0.11274
626	9260	0.031	0.11303
627	9263	0.031	0.11408
628	9287	0.031	0.11761
629	9294	0.031	0.094621
630	9298	0.031	0.12819
631	9299	0.031	0.12718
632	9307	0.031	0.12819
633	9308	0.031	0.12498
634	9334	0.031	0.12785
635	9336	0.031	0.12422
636	9344	0.031	0.12493
637	9349	0.031	0.11984
638	9358	0.031	0.12377
639	9362	0.031	0.12594
640	9383	0.031	0.11546
641	9387	0.031	0.12417
642	9396	0.031	0.12522
643	9422	0.031	0.11786
644	9439	0.031	0.12663
645	9448	0.031	0.12152
646	9456	0.031	0.10927
647	9458	0.031	0.12529
648	9489	0.031	0.1276
649	9517	0.031	0.12449
650	9533	0.031	0.12098
651	9554	0.031	0.10522
652	9556	0.031	0.12197
653	9587	0.031	0.12321
654	9600	0.031	0.10433
655	9610	0.031	0.12101
656	9627	0.031	0.12831
657	9657	0.031	0.12699
658	9661	0.031	0.12851
659	9664	0.031	0.12799
660	9702	0.031	0.11489
661	9704	0.031	0.12415
662	9707	0.031	0.095251
663	9715	0.031	0.12338
664	9757	0.031	0.10921
665	9764	0.031	0.12214
666	9775	0.031	0.12815
667	9787	0.031	0.11844
668	9808	0.031	0.12391
669	9821	0.031	0.1279
670	9848	0.031	0.12455
671	9850	0.031	0.12752
672	9903	0.031	0.12851
673	9962	0.031	0.11635
674	9974	0.030606	0.12633
675	9995	0.031	0.11435
676	10003	0.030668	0.12882
677	10008	0.031	0.128
678	10016	0.031	0.12737
679	10019	0.031	0.12412
680	10043	0.031	0.12661
681	10045	0.031	0.12586
682	10047	0.031	0.11281
683	10054	0.031	0.12507
684	10064	0.031	0.11724
685	10073	0.031	0.10663
686	10079	0.031	0.11991
687	10130	0.031	0.12666
688	10157	0.031	0.12865
689	10183	0.031	0.12508
690	10187	0.031	0.12879
691	10193	0.031	0.1252
692	10203	0.031	0.096148
693	10213	0.031	0.12592
694	10250	0.031	0.12529
695	10257	0.031	0.11781
696	10264	0.031	0.12739
697	10327	0.031	0.129
698	10334	0.031	0.12556
699	10348	0.031	0.11732
700	10354	0.031	0.11945
701	10359	0.031	0.12295
702	10402	0.031	0.11936
703	10405	0.031	0.12052
704	10437	0.028127	0.11684
705	10481	0.031	0.10685
706	10526	0.031	0.088478
707	10544	0.031	0.12392
708	10545	0.031	0.11952
709	10549	0.031	0.12641
710	10578	0.030523	0.12325
711	10603	0.031	0.12825
712	10606	0.031	0.12592
713	10613	0.031	0.11553
714	10632	0.031	0.083073
715	10643	0.031	0.12128
716	10657	0.031	0.12379
717	10683	0.031	0.12657
718	10734	0.031	0.12815
719	10751	0.031	0.1268
720	10760	0.031	0.1124
721	10784	0.031	0.10923
722	10796	0.031	0.12429
723	10797	0.031	0.1273
724	10807	0.031	0.11432
725	10820	0.029652	0.12527
726	10843	0.031	0.12725
727	10861	0.031	0.12563
728	10881	0.031	0.12584
729	10908	0.031	0.12548
730	10910	0.031	0.12822
731	10914	0.031	0.11471
732	10917	0.031	0.11399
733	10936	0.031	0.12426
734	10960	0.031	0.11602
735	11002	0.031	0.1228
736	11008	0.031	0.12275
737	11018	0.031	0.11583
738	11031	0.031	0.11345
739	11048	0.031	0.12332
740	11057	0.031	0.12511
741	11066	0.031	0.10668
742	11085	0.031	0.1196
743	11095	0.031	0.12233
744	11124	0.031	0.12355
745	11183	0.031	0.12593
746	11198	0.031	0.10645
747	11227	0.031	0.12721
748	11245	0.031	0.12867
749	11252	0.031	0.12456
750	11256	0.031	0.11985
751	11259	0.031	0.11994
752	11262	0.031	0.12611
753	11278	0.031	0.12157
754	11284	0.031	0.12735
755	11292	0.031	0.12595
756	11297	0.031	0.12823
757	11298	0.031	0.12491
758	11304	0.031	0.12177
759	11322	0.031	0.11903
760	11327	0.031	0.12621
761	11335	0.031	0.10638
762	11336	0.031	0.10545
763	11346	0.031	0.12689
764	11348	0.031	0.12799
765	11351	0.031	0.12442
766	11378	0.031	0.12038
767	11384	0.031	0.11497
768	11403	0.031	0.10191
769	11405	0.031	0.12826
770	11423	0.031	0.12718
771	11428	0.031	0.070191
772	11459	0.031	0.12484
773	11465	0.031	0.12788
774	11478	0.031	0.12253
775	11490	0.031	0.12568
776	11506	0.030082	0.11685
777	11530	0.031	0.10896
778	11538	0.031	0.12695
779	11564	0.031	0.12895
780	11572	0.031	0.083041
781	11594	0.031	0.12564
782	11614	0.031	0.12253
783	11616	0.031	0.12556
784	11622	0.031	0.12361
785	11644	0.031	0.12567
786	11651	0.031	0.12864
787	11655	0.031	0.11943
788	11658	0.031	0.12397
789	11689	0.030682	0.12732
790	11698	0.031	0.12827
791	11702	0.031	0.11983
792	11707	0.031	0.12578
793	11720	0.031	0.11769
794	11779	0.031	0.12758
795	11792	0.031	0.11918
796	11827	0.031	0.12897
797	11846	0.031	0.11355
798	11916	0.031	0.12325
799	11927	0.031	0.12368
800	11932	0.031	0.12663
801	11969	0.031	0.12333
802	11978	0.031	0.12897
803	11983	0.031	0.12777
804	12002	0.031	0.12806
805	12005	0.031	0.12446
806	12023	0.031	0.04256
807	12024	0.030354	0.12877
808	12043	0.031	0.1218
809	12051	0.031	0.12822
810	12068	0.031	0.12187
811	12069	0.031	0.12477
812	12090	0.031	0.11976
813	12110	0.031	0.128
814	12118	0.031	0.12824
815	12122	0.031	0.12746
816	12128	0.031	0.1092
817	12129	0.031	0.12276
818	12154	0.031	0.12409
819	12160	0.031	0.12821
820	12203	0.031	0.12649
821	12206	0.031	0.12572
822	12209	0.031	0.1096
823	12235	0.031	0.11819
824	12239	0.031	0.1253
825	12247	0.031	0.12895
826	12248	0.031	0.12613
827	12258	0.031	0.12871
828	12306	0.031	0.12554
829	12307	0.031	0.12894
830	12323	0.031	0.1253
831	12345	0.031	0.12514
832	12346	0.031	0.12757
833	12347	0.031	0.12791
834	12351	0.031	0.12574
835	12359	0.031	0.12532
836	12372	0.031	0.11801
837	12389	0.031	0.12608
838	12399	0.031	0.12885
839	12402	0.031	0.12604
840	12448	0.031	0.12739
841	12456	0.031	0.12052
842	12457	0.031	0.12307
843	12471	0.031	0.12813
844	12480	0.031	0.12668
845	12482	0.031	0.12559
846	12490	0.031	0.12814
847	12531	0.031	0.11551
848	12558	0.031	0.12374
849	12623	0.031	0.11142
850	12639	0.031	0.09961
851	12641	0.031	0.12784
852	12648	0.031	0.018466
853	12682	0.031	0.12355
854	12709	0.031	0.1271
855	12725	0.031	0.12302
856	12738	0.031	0.1235
857	12745	0.031	0.12561
858	12754	0.030586	0.11935
859	12761	0.031	0.12864
860	12772	0.031	0.1236
861	12777	0.0305	0.12738
862	12795	0.031	0.12807
863	12797	0.031	0.096669
864	12803	0.031	0.11798
865	12811	0.031	0.11456
866	12857	0.031	0.1253
867	12860	0.031	0.12262
868	12865	0.031	0.12102
869	12876	0.031	0.12527
870	12899	0.031	0.12695
871	12908	0.031	0.12343
872	12913	0.030141	0.12553
873	12918	0.031	0.12525
874	12923	0.031	0.12645
875	12959	0.031	0.12867
876	12991	0.031	0.11406
877	12993	0.031	0.12556
878	13044	0.031	0.12565
879	13046	0.031	0.12722
880	13050	0.031	0.11729
881	13083	0.031	0.11923
882	13104	0.031	0.042903
883	13115	0.031	0.11818
884	13123	0.031	0.12456
885	13145	0.031	0.10457
886	13146	0.031	0.11712
887	13154	0.031	0.12699
888	13157	0.031	0.12391
889	13165	0.031	0.11924
890	13169	0.028334	0.1212
891	13200	0.031	0.11773
892	13236	0.031	0.12557
893	13242	0.031	0.12701
894	13252	0.031	0.12473
895	13259	0.031	0.12867
896	13294	0.031	0.1239
897	13302	0.031	0.12762
898	13303	0.031	0.10585
899	13376	0.031	0.12416
900	13384	0.031	0.12873
901	13406	0.031	0.12851
902	13413	0.031	0.12719
903	13433	0.031	0.12444
904	13435	0.031	0.11514
905	13450	0.031	0.12146
906	13458	0.031	0.12669
907	13462	0.031	0.12444
908	13466	0.031	0.12843
909	13491	0.031	0.1081
910	13502	0.031	0.11931
911	13515	0.031	0.11995
912	13555	0.031	0.12726
913	13557	0.031	0.11093
914	13563	0.031	0.12557
915	13567	0.031	0.12239
916	13580	0.031	0.11288
917	13588	0.031	0.12876
918	13597	0.031	0.12637
919	13599	0.031	0.12385
920	13603	0.031	0.11339
921	13620	0.031	0.1164
922	13651	0.031	0.12671
923	13664	0.031	0.12533
924	13676	0.031	0.12765
925	13723	0.02972	0.12588
926	13727	0.031	0.11718
927	13754	0.031	0.12292
928	13798	0.029235	0.12847
929	13807	0.031	0.09773
930	13812	0.031	0.12584
931	13844	0.031	0.12437
932	13852	0.031	0.12808
933	13856	0.031	0.12864
934	13869	0.031	0.12773
935	13877	0.031	0.1165
936	13879	0.031	0.12775
937	13894	0.031	0.1134
938	13898	0.031	0.12122
939	13908	0.031	0.12542
940	13915	0.031	0.11748
941	13929	0.031	0.11097
942	13942	0.031	0.12044
943	13952	0.031	0.12658
944	13954	0.031	0.12301
945	13956	0.031	0.12825
946	13963	0.031	0.12503
947	13982	0.031	0.12861
948	14000	0.031	0.12577
949	14009	0.030885	0.12357
950	14011	0.031	0.12711
951	14015	0.031	0.12699
952	14043	0.031	0.12745
953	14054	0.031	0.12639
954	14057	0.031	0.12777
955	14067	0.031	0.1273
956	14078	0.031	0.10148
957	14089	0.031	0.12844
958	14131	0.031	0.122
959	14141	0.031	0.12823
960	14146	0.031	0.129
961	14152	0.031	0.12589
962	14161	0.031	0.12825
963	14167	0.031	0.12705
964	14186	0.031	0.11857
965	14214	0.031	0.12602
966	14242	0.031	0.10465
967	14245	0.031	0.12746
968	14248	0.031	0.12569
969	14252	0.031	0.12211
970	14262	0.031	0.12397
971	14267	0.031	0.1275
972	14278	0.031	0.12863
973	14295	0.031	0.12766
974	14304	0.028252	0.12539
975	14309	0.031	0.11928
976	14310	0.031	0.11943
977	14314	0.031	0.11968
978	14332	0.031	0.12843
979	14378	0.031	0.12332
980	14400	0.031	0.12821
981	14401	0.031	0.11133
982	14434	0.031	0.12775
983	14440	0.031	0.12441
984	14491	0.031	0.12185
985	14505	0.031	0.12126
986	14507	0.031	0.12683
987	14565	0.031	0.12614
988	14580	0.031	0.083879
989	14596	0.031	0.12396
990	14613	0.031	0.12876
991	14658	0.031	0.12756
992	14666	0.031	0.12198
993	14673	0.031	0.12856
994	14686	0.031	0.12071
995	14688	0.031	0.12678
996	14719	0.031	0.12568
997	14736	0.031	0.1267
998	14744	0.031	0.12563
999	14746	0.031	0.12895
